laufnummer,site,sample,taxon,family,taxon_lowest,size,author
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Trichoptera,Hydroptilidae,Hydroptilidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Diptera,Simuliidae,Simuliidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,9,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,11,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,21,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,1,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Baetidae,Baetidae,8,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Patrick Hofmann
106,Ellikon,Inflow_aquatic,Gastropoda,Planorbidae,Planorbidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Caenidae,Caenidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Baetidae,Baetidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Patrick Hofmann
107,Ellikon,Pool_aquatic,Amphipoda,Gammaridae,Gammaridae,13,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
